,UID,min,max,mean,std
1582,1635,-120.0,-24.93972396850586,-94.81021118164062,19.993372772846115
1583,1636,-120.0,-25.2069091796875,-104.09882354736328,17.765898985079446
1584,1637,-120.0,-28.45421028137207,-107.82107543945312,16.587481160501735
1585,1638,-120.0,-24.688997268676758,-103.50170135498047,21.057155757455707
1586,1639,-120.0,-29.689315795898438,-70.22777557373047,17.53587283078604
1587,1640,-120.0,-28.783750534057617,-72.70203399658203,22.51976941818982
1588,1641,-120.0,-31.790334701538086,-73.62142944335938,21.2677373124323
1589,1642,-120.0,-33.38221740722656,-97.94314575195312,21.997217175737536
1590,1643,-120.0,-33.72449493408203,-100.69331359863281,20.39186343820549
1591,1644,-120.0,-22.484329223632812,-78.0568618774414,22.517688495181197
1592,1645,-120.0,-22.59170150756836,-109.73074340820312,15.784193432960127
1593,1646,-120.0,-19.4105167388916,-105.83627319335938,17.09217618012012
1594,1647,-120.0,-30.09917449951172,-109.60265350341797,16.191167349715226
1595,1648,-120.0,-22.546388626098633,-100.13926696777344,19.911178960760257
1596,1649,-120.0,-23.266918182373047,-102.10208892822266,18.87168036567541
1597,1650,-120.0,-22.2337646484375,-101.3946762084961,19.12614646916011
1598,1651,-120.0,-19.380643844604492,-109.98465728759766,15.827422206448272
1599,1652,-120.0,-32.40078353881836,-108.66837310791016,16.309135002245963
1600,1653,-120.0,-22.2337646484375,-101.3946762084961,19.12614646916011
1601,1654,-120.0,-22.2337646484375,-101.3946762084961,19.12614646916011
1602,1655,-120.0,-22.2337646484375,-101.3946762084961,19.12614646916011
1603,1656,-120.0,-15.711790084838867,-107.14061737060547,16.22787048622148
1604,1657,-120.0,-26.36893081665039,-106.70328521728516,17.655955300361388
1605,1658,-120.0,-23.14817237854004,-99.53749084472656,21.102666662846264
1606,1659,-120.0,-26.17955780029297,-105.42405700683594,18.36077953404093
1607,1660,-120.0,-29.285675048828125,-111.0065689086914,15.235567861952894
1608,1661,-120.0,-30.089061737060547,-108.35846710205078,16.454323169810497
1609,1662,-120.0,-30.91704559326172,-101.8743667602539,22.67544849292884
1610,1663,-120.0,-22.11096954345703,-99.2879409790039,20.13652893036139
1611,1664,-120.0,-29.91111946105957,-110.31880950927734,15.872949663054419
